time,ax,ay,az,aT
492.3640,-0.1210,0.0825,0.2944,0.329
492.3690,0.0558,-0.1279,-0.0908,0.166
492.3730,0.0678,-0.1230,-0.1026,0.174
492.3790,0.0034,0.0181,-0.1264,0.128
492.3840,-0.0970,0.1399,0.2609,0.312
492.3890,0.0991,-0.0730,-0.1122,0.167
492.3940,0.0823,-0.0897,-0.0667,0.139
492.3990,0.0728,-0.0035,-0.2362,0.247
492.4030,-0.1018,0.1328,0.3615,0.398
492.4080,0.0966,-0.0728,-0.0954,0.154
492.4140,0.0965,-0.1325,-0.0188,0.165
492.4180,0.0465,-0.0058,-0.1574,0.164
492.4220,-0.1494,0.1663,0.1654,0.278
492.4280,0.0874,-0.0346,-0.0379,0.101
492.4350,0.0991,-0.0369,0.0649,0.124
492.4380,0.0968,-0.0297,-0.2961,0.313
492.4420,-0.1636,0.1664,0.1823,0.296
492.4480,0.0659,-0.0226,-0.0211,0.073
492.4520,0.0012,-0.0608,0.0339,0.070
492.4570,0.0588,-0.0058,-0.2481,0.255
492.4630,-0.2089,0.1496,0.3138,0.406
492.4670,0.0802,-0.0082,0.0242,0.084
492.4730,-0.0179,-0.1086,-0.0571,0.124
492.4770,-0.0583,-0.0487,-0.2673,0.278
492.4830,-0.1873,0.0996,0.1513,0.261
492.4870,0.0566,-0.0343,0.0603,0.089
492.4920,0.0922,-0.0723,0.0244,0.120
492.4990,0.0994,-0.0960,-0.3222,0.351
492.5020,-0.1348,0.1384,0.2064,0.283
492.5070,0.0110,-0.0960,0.0006,0.097
492.5110,-0.0346,-0.0457,-0.0257,0.063
492.5160,0.0684,-0.0456,-0.2360,0.250
492.5210,-0.0538,0.1218,0.2064,0.246
492.5260,0.0723,-0.0620,0.0386,0.103
492.5330,0.0242,-0.0543,-0.0234,0.064
492.5360,-0.1112,-0.0681,-0.1751,0.218
492.5410,-0.1839,0.0676,0.2891,0.349
492.5460,0.0975,-0.0563,0.0114,0.113
492.5510,0.0800,-0.0820,-0.0053,0.115
492.5560,0.0676,-0.0980,-0.0100,0.119
492.5600,-0.2270,0.0736,0.1348,0.274
492.5650,-0.0565,0.0989,0.0934,0.147
492.5710,0.1242,-0.0111,-0.0308,0.128
492.5760,0.1041,0.0103,0.0051,0.105
492.5800,-0.0364,0.0553,-0.0163,0.068
492.5850,-0.1784,0.1165,0.2140,0.302
492.5900,0.0461,-0.0458,0.0627,0.090
492.5950,-0.0919,-0.0170,-0.0090,0.094
492.6000,-0.1194,0.0425,-0.0754,0.147
492.6050,-0.0400,0.0968,0.1957,0.222
492.6150,0.0954,-0.0345,0.0826,0.131
492.6150,-0.0049,-0.0200,-0.0771,0.080
492.6200,-0.1943,0.0657,-0.1381,0.247
492.6240,-0.1453,0.1626,0.1691,0.276
492.6320,0.0479,-0.0404,0.1274,0.142
492.6400,0.0949,-0.0519,-0.1086,0.153
492.6400,-0.0053,-0.0539,-0.1599,0.169
492.6440,-0.0647,0.1175,0.3255,0.352
492.6500,0.0993,-0.0259,-0.0759,0.128
492.6540,0.0084,-0.0256,-0.1013,0.105
492.6580,-0.0177,-0.0039,-0.1242,0.126
492.6640,-0.1649,0.0106,0.2731,0.319
492.6690,0.1353,-0.1627,-0.0187,0.212
492.6730,0.0439,-0.0523,-0.0897,0.113
492.6800,0.0271,0.0311,-0.2906,0.294
492.6880,-0.1797,0.1520,0.2955,0.378
492.6920,0.1798,-0.1245,-0.0273,0.220
492.6960,0.1211,-0.0690,-0.1267,0.188
492.7000,0.0776,0.1095,-0.1826,0.227
492.7050,-0.1177,0.1252,0.1416,0.223
492.7080,0.0754,-0.0775,-0.0186,0.110
492.7200,0.0984,-0.0840,-0.0848,0.155
492.7200,0.1165,-0.0573,-0.2763,0.305
492.7250,0.0182,0.0760,0.3405,0.349
492.7270,0.1817,-0.0340,-0.0609,0.195
492.7330,0.0687,-0.0125,-0.0771,0.104
492.7370,0.0992,-0.0670,-0.2045,0.237
492.7420,-0.0228,0.1116,0.2622,0.286
492.7480,0.1434,-0.0032,-0.0769,0.163
492.7520,0.1256,0.0134,-0.0003,0.126
492.7570,0.0512,-0.0081,-0.2423,0.248
492.7620,-0.1911,0.0939,0.2793,0.351
492.7690,-0.0306,0.0005,0.0658,0.073
492.7740,0.0905,-0.0113,-0.0154,0.092
492.7770,0.0899,-0.0255,-0.2194,0.238
492.7820,-0.1195,0.1267,0.1242,0.214
492.7870,-0.0782,0.0260,0.1445,0.166
492.7920,0.0389,-0.0501,0.0555,0.084
492.7970,-0.0466,0.0191,-0.3104,0.314
492.8030,-0.0840,0.1187,0.0434,0.152
492.8120,-0.0456,0.0323,0.2518,0.258
492.8140,0.0450,-0.0509,0.0718,0.099
492.8220,-0.0642,-0.0078,-0.3749,0.380
492.8230,-0.2035,0.0754,0.2238,0.312
492.8270,0.0162,0.0724,0.1460,0.164
492.8320,0.0752,-0.1132,-0.0878,0.162
492.8380,-0.0130,-0.0955,-0.2413,0.260
492.8400,-0.2027,0.0074,0.2804,0.346
492.8450,0.0219,-0.0140,0.1594,0.162
492.8510,0.0027,-0.0801,-0.0839,0.116
492.8550,-0.0187,-0.0796,-0.1876,0.205
492.8600,-0.1277,0.1276,0.2292,0.292
492.8660,0.1579,-0.0086,0.1727,0.234
492.8700,0.1493,-0.0561,-0.1372,0.210
492.8750,-0.0108,-0.0177,-0.0293,0.036
492.8800,-0.2123,0.1295,0.1418,0.286
492.8850,0.0669,-0.0685,0.1003,0.139
492.8900,0.0994,-0.1179,-0.0358,0.158
492.8950,0.0891,-0.0743,-0.0688,0.135
492.9020,-0.0516,0.1255,0.0528,0.146
492.9080,0.0105,0.0960,0.0904,0.132
492.9100,0.0815,-0.1351,-0.0907,0.182
492.9190,0.0903,-0.0628,0.2090,0.236
492.9200,0.0919,0.1109,-0.2175,0.261
492.9240,-0.0013,0.1645,0.0406,0.169
492.9290,0.0936,-0.0694,-0.0143,0.117
492.9340,-0.0235,-0.0879,0.1092,0.142
492.9390,-0.0467,0.0361,-0.1931,0.202
492.9440,-0.1814,0.1546,0.1194,0.267
492.9500,0.0833,0.0061,-0.0857,0.120
492.9550,0.0754,-0.0035,0.0835,0.113
492.9590,0.0843,0.0131,-0.3229,0.334
492.9640,-0.1275,0.1530,0.0784,0.214
492.9690,0.0632,-0.0144,0.0493,0.081
492.9730,-0.0063,-0.0190,-0.0271,0.034
492.9780,-0.0178,-0.0592,-0.1716,0.182
492.9830,-0.1507,0.0695,0.2926,0.336
492.9880,0.0664,-0.0211,-0.0848,0.110
492.9930,-0.0693,0.0099,-0.0817,0.108
493.0090,-0.0045,-0.0661,-0.2092,0.219
493.0100,-0.1067,0.0366,0.2007,0.230
493.0110,0.0862,-0.0682,0.0187,0.112
493.0200,0.0333,0.0178,-0.0693,0.079
493.0210,0.0830,-0.0606,-0.2324,0.254
493.0250,-0.0625,-0.0339,0.1610,0.176
493.0290,0.0635,-0.1784,-0.0278,0.191
493.0380,0.0013,0.0081,-0.0489,0.050
493.0380,0.0465,0.0104,-0.3095,0.313
493.0440,-0.1224,0.0672,0.3812,0.406
493.0550,0.0848,-0.1730,-0.0491,0.199
493.0570,-0.0037,0.0158,-0.0344,0.038
493.0570,-0.0178,-0.0033,-0.1979,0.199
493.0620,-0.1862,0.0750,0.3567,0.409
493.0670,0.0240,-0.1108,-0.0260,0.116
493.0720,0.0331,-0.0316,-0.0020,0.046
493.0770,-0.0074,-0.0243,-0.1634,0.165
493.0830,-0.0976,0.0803,0.2770,0.304
493.0880,0.0409,-0.0106,-0.0409,0.059
493.0910,0.0240,-0.0366,0.0709,0.083
493.0960,-0.0687,0.0562,-0.0174,0.090
493.1010,-0.0633,0.1270,0.0634,0.155
493.1060,0.0773,0.0334,0.1032,0.133
493.1110,0.0979,-0.1045,0.1569,0.212
493.1180,-0.0427,-0.0134,-0.0437,0.063
493.1220,-0.1678,0.1362,-0.0600,0.224
493.1390,-0.0193,0.1042,0.2182,0.243
493.1390,0.1088,-0.1102,-0.0186,0.156
493.1400,-0.0178,-0.0168,-0.0255,0.035
493.1410,-0.1739,0.0783,-0.0609,0.200
493.1470,-0.1463,0.1488,0.1342,0.248
493.1510,0.0706,-0.0446,0.0476,0.096
493.1560,-0.0059,-0.0277,-0.0785,0.083
493.1610,-0.0128,0.0557,-0.0708,0.091
493.1670,0.0085,0.1217,0.2312,0.261
493.1700,0.1079,-0.0454,-0.0199,0.119
493.1750,-0.0329,-0.0093,-0.1574,0.161
493.1800,-0.2104,0.0216,-0.0564,0.219
493.1850,-0.0404,0.0214,0.2051,0.210
493.1890,0.0998,-0.1116,0.0753,0.168
493.1950,0.0989,-0.0537,-0.0677,0.131
493.2020,0.0175,-0.0271,-0.2499,0.252
493.2040,-0.1013,-0.0007,0.2529,0.272
493.2090,0.0582,-0.1051,0.0159,0.121
493.2140,0.0743,0.0024,-0.0958,0.121
493.2230,0.0430,0.0710,-0.0713,0.109
493.2240,-0.0027,0.0016,0.1713,0.171
493.2290,0.1015,-0.0672,-0.0840,0.148
493.2340,0.0794,0.0354,0.0045,0.087
493.2390,0.0266,0.0850,-0.1925,0.212
493.2430,0.0002,0.0203,0.1152,0.117
493.2490,0.1638,-0.0937,-0.0234,0.190
493.2530,0.2120,-0.0408,-0.0896,0.234
493.2580,0.0942,0.0497,-0.2716,0.292
493.2630,-0.1152,0.1181,0.1744,0.240
493.2690,-0.0099,-0.0277,-0.0786,0.084
493.2730,0.0923,-0.0370,-0.0305,0.104
493.2790,0.1652,-0.0463,-0.4265,0.460
493.2840,-0.0640,0.1060,0.1276,0.178
493.2880,0.0624,0.0054,0.0340,0.071
493.2930,-0.0568,-0.0397,0.0764,0.103
493.2980,0.0412,-0.0062,-0.3062,0.309
493.3060,-0.0398,0.1386,0.1282,0.193
493.3080,0.1620,-0.0406,0.0749,0.183
493.3120,0.1061,-0.0190,0.0980,0.146
493.3180,0.0129,0.0214,-0.4937,0.494
493.3220,-0.2788,0.1233,0.1867,0.357
493.3270,-0.0939,-0.0035,0.1947,0.216
493.3330,0.0658,-0.0390,-0.0703,0.104
493.3370,0.0205,-0.0267,-0.4518,0.453
493.3430,-0.1788,0.0520,0.2472,0.310
493.3470,-0.0232,-0.0196,0.1170,0.121
493.3530,-0.0063,-0.0360,0.0377,0.053
493.3570,-0.0252,-0.0334,-0.3209,0.324
493.3620,-0.1461,0.1166,0.1232,0.224
493.3680,0.0213,-0.0362,0.2455,0.249
493.3720,-0.0240,-0.1237,0.0536,0.137
493.3770,-0.0426,-0.0943,-0.2790,0.298
493.3810,-0.1753,0.0560,0.1742,0.253
493.3860,0.0396,-0.0013,0.1395,0.145
493.3910,0.0983,-0.1295,-0.0776,0.180
493.3960,0.0737,-0.1402,-0.1125,0.194
493.4030,-0.1119,0.1291,0.1541,0.230
493.4060,-0.0374,-0.0689,0.1315,0.153
493.4110,0.0696,-0.0541,0.0426,0.098
493.4160,0.0002,-0.0039,-0.1025,0.103
493.4230,-0.1112,0.1338,0.1452,0.227
493.4260,0.1055,-0.0880,0.1487,0.202
493.4310,0.0971,-0.0754,-0.0424,0.130
493.4360,0.0751,-0.0345,-0.1512,0.172
493.4410,-0.1509,0.0890,0.1135,0.209
493.4460,-0.0382,-0.0256,0.1529,0.160
493.4540,0.0664,-0.1179,-0.0406,0.141
493.4570,0.0825,-0.0600,-0.0071,0.102
493.4600,-0.0153,0.0685,-0.0829,0.109
493.4650,-0.0625,0.1343,0.2144,0.261
493.4710,0.1278,-0.0543,-0.0817,0.161
493.4760,0.0959,-0.1084,0.0377,0.150
493.4800,0.0550,0.0513,-0.1572,0.174
493.4850,-0.1374,0.1671,0.1858,0.285
493.4900,0.0701,-0.0431,-0.0697,0.108
493.4940,-0.0539,-0.0832,0.1302,0.164
493.5000,0.0820,0.0028,-0.2648,0.277
493.5090,-0.1084,0.0811,0.0744,0.154
493.5130,0.0728,-0.0335,0.0904,0.121
493.5230,-0.0275,0.0190,-0.0883,0.094
493.5280,0.0134,0.0781,-0.3700,0.378
493.5290,-0.1268,0.1130,0.1718,0.242
493.5350,0.0615,-0.1156,0.1229,0.180
493.5360,-0.0293,-0.0624,0.0483,0.084
493.5390,0.0470,0.0117,-0.4030,0.406
493.5440,-0.1266,0.0830,0.0987,0.181
493.5490,0.0664,-0.0885,0.2331,0.258
493.5540,0.0017,-0.0545,-0.0013,0.055
493.5580,0.0756,-0.0707,-0.4190,0.432
493.5630,-0.1268,0.0509,0.2252,0.263
493.5700,0.1041,-0.1844,0.0335,0.214
493.5730,0.0107,-0.0500,-0.0024,0.051
493.5780,0.0964,-0.0496,-0.4223,0.436
493.5830,-0.0682,0.1028,0.2385,0.268
493.5880,0.1265,-0.1425,0.2555,0.319
493.5930,0.1158,-0.0156,-0.1762,0.211
493.5980,0.0868,-0.0013,-0.3693,0.379
493.6040,-0.0730,0.1079,0.4738,0.491
493.6090,0.0624,-0.1446,0.0380,0.162
493.6120,0.0643,-0.0319,-0.1640,0.179
493.6220,-0.0238,-0.0269,-0.2243,0.227
493.6220,-0.0545,0.0682,0.3945,0.404
493.6300,0.0645,-0.0700,0.0068,0.095
493.6330,0.0666,-0.1265,-0.0929,0.170
493.6420,0.0210,-0.0709,-0.1183,0.139
493.6420,-0.0961,0.1275,0.3025,0.342
493.6470,0.0375,0.1122,0.0034,0.118
493.6530,0.0918,-0.0359,0.0294,0.103
493.6580,0.0270,-0.0474,-0.0776,0.095
493.6610,-0.0870,0.1191,0.1746,0.229
493.6660,-0.0293,0.1488,0.0972,0.180
493.6720,-0.0244,-0.0850,-0.0175,0.090
493.6770,-0.0906,-0.0392,-0.0648,0.118
493.6810,-0.0874,0.1035,0.0330,0.139
493.6870,-0.0107,0.1311,0.0849,0.157
493.6910,0.0511,-0.0384,0.0676,0.093
493.6970,-0.0584,0.0094,-0.0991,0.115
493.7060,-0.1788,0.1162,-0.0199,0.214
493.7070,-0.0919,0.0987,0.2247,0.262
493.7110,0.0772,-0.1037,0.0353,0.134
493.7170,0.0340,-0.0364,-0.0006,0.050
493.7320,-0.0966,0.1110,-0.0575,0.158
493.7330,-0.0983,0.1172,0.1352,0.204
493.7350,-0.0075,-0.0973,0.0984,0.139
493.7420,-0.0501,-0.0040,0.0407,0.065
493.7430,-0.0566,0.0791,-0.1590,0.186
493.7510,0.0268,0.0382,0.1603,0.167
493.7540,0.1474,-0.1946,0.0190,0.245
493.7580,0.0511,-0.0910,-0.0880,0.136
493.7600,-0.1129,0.0663,-0.2177,0.254
493.7660,-0.0860,0.0302,0.2919,0.306
493.7710,0.0995,-0.0768,0.1708,0.212
493.7750,0.0940,-0.0027,-0.1130,0.147
493.7790,-0.0609,0.1018,-0.2354,0.264
493.7850,-0.0559,-0.0794,0.3099,0.325
493.7890,0.0510,-0.0692,0.1649,0.186
493.7940,0.0887,0.0262,-0.2469,0.264
493.7990,-0.0472,0.0497,-0.2330,0.243
493.8040,-0.0186,-0.0028,0.3432,0.344
493.8090,0.0928,-0.1500,-0.0465,0.182
493.8140,0.0922,-0.0824,-0.0959,0.157
493.8250,0.0844,0.0298,-0.2351,0.252
493.8270,0.0006,0.0746,0.1845,0.199
493.8300,0.1143,-0.0683,-0.0211,0.135
493.8350,0.1133,-0.0370,-0.0020,0.119
493.8430,0.1244,0.0556,-0.3271,0.354
493.8460,-0.1232,0.1548,0.2452,0.315
493.8490,0.0771,-0.0198,-0.1128,0.138
493.8550,0.0029,-0.1170,-0.0217,0.119
493.8600,0.0909,-0.0544,-0.1947,0.222
493.8630,-0.0663,0.1359,0.0560,0.161
493.8690,0.0338,-0.0218,0.0698,0.081
493.8730,0.0121,-0.0690,0.1096,0.130
493.8780,-0.0755,0.0075,-0.3137,0.323
493.8830,-0.1767,0.1664,0.0496,0.248
493.8900,0.0288,0.0203,-0.0125,0.037
493.8930,0.0378,-0.0653,0.1916,0.206
493.8970,-0.0645,-0.0648,-0.2513,0.267
493.9040,-0.2986,0.1446,-0.0523,0.336
493.9070,-0.0564,-0.0107,-0.0495,0.076
493.9120,-0.0705,-0.0959,0.1787,0.215
493.9170,-0.1125,-0.0358,-0.1834,0.218
493.9220,-0.2301,0.1117,-0.0609,0.263
493.9270,-0.0384,0.0326,0.1651,0.173
493.9320,0.0969,-0.1788,0.1257,0.239
493.9390,-0.0533,-0.1987,-0.2431,0.318
493.9430,-0.2376,0.0474,-0.0109,0.243
493.9490,-0.0294,-0.0669,0.1671,0.182
493.9540,0.0465,-0.0190,0.2962,0.300
493.9570,0.0345,-0.0592,-0.3137,0.321
493.9640,-0.2669,0.1596,-0.0738,0.320
493.9670,0.0317,-0.0979,0.4417,0.454
493.9720,0.1675,-0.0548,0.1329,0.221
493.9770,0.0982,-0.0476,-0.4313,0.445
493.9810,-0.2101,0.1293,0.1715,0.300
493.9880,0.0671,-0.0405,0.3553,0.364
493.9910,0.0859,0.0431,-0.0562,0.111
493.9960,0.1052,-0.0072,-0.2712,0.291
494.0010,-0.0765,0.0429,0.0494,0.101
494.0060,0.0429,0.0094,0.4651,0.467
494.0110,0.2005,-0.0433,-0.3026,0.366
494.0150,0.0571,-0.1174,-0.1540,0.202
494.0210,-0.0695,-0.0192,0.1736,0.188
494.0250,-0.0482,0.1313,0.3980,0.422
494.0300,0.2004,0.0425,-0.2478,0.321
494.0350,0.0999,0.0280,0.0107,0.104
494.0400,0.0283,0.0758,-0.0802,0.114
494.0450,-0.0792,0.1570,0.2402,0.298
494.0500,0.1026,-0.1228,-0.0923,0.185
494.0580,0.0643,-0.1155,-0.0277,0.135
494.0600,0.0860,0.0734,-0.0993,0.151
494.0650,0.0646,0.1713,0.0585,0.192
494.0710,0.1002,-0.0106,0.0441,0.110
494.0750,0.0021,-0.0178,0.0488,0.052
494.0790,0.0526,0.0180,-0.3647,0.369
494.0840,-0.0549,0.1638,0.1400,0.222
494.0940,0.1027,-0.0968,-0.0824,0.163
494.0940,-0.0838,-0.0655,-0.0010,0.106
494.0990,0.0673,-0.0367,-0.3882,0.396
494.1060,-0.2125,0.1331,0.2146,0.330
494.1210,0.0887,-0.0271,0.0422,0.102
494.1210,-0.0739,-0.0222,-0.0152,0.079
494.1220,0.0530,-0.0223,-0.4286,0.432
494.1240,-0.2053,0.0352,0.2363,0.315
494.1280,0.0098,-0.2206,0.1093,0.246
494.1360,0.0479,-0.0722,-0.0629,0.107
494.1380,0.1006,-0.0220,-0.4117,0.424
494.1430,-0.0693,0.1693,0.2078,0.277
494.1480,0.0165,-0.1654,0.0785,0.184
494.1550,0.0833,-0.0243,-0.0650,0.108
494.1580,0.0380,-0.0171,-0.3852,0.387
494.1630,-0.1748,0.1191,0.3083,0.374
494.1680,0.0499,-0.1223,-0.0099,0.132
494.1740,0.0929,0.0402,-0.0816,0.130
494.1780,0.0548,0.0234,-0.2010,0.210
494.1820,-0.0697,0.0759,0.3944,0.408
494.1890,0.0999,-0.1059,-0.0339,0.149
494.1930,0.1045,0.0328,-0.1629,0.196
494.1990,-0.0007,-0.0557,-0.1556,0.165
494.2020,-0.0868,0.0088,0.3776,0.388
494.2080,0.0542,-0.0606,-0.0507,0.096
494.2130,0.0923,-0.1132,-0.0865,0.170
494.2170,-0.0012,-0.0415,-0.0171,0.045
494.2220,-0.0226,0.0851,0.1646,0.187
494.2270,0.0133,0.1782,0.0234,0.180
494.2310,0.1353,0.0106,-0.0292,0.139
494.2370,0.0419,-0.0134,0.0186,0.048
494.2420,-0.0678,0.0559,0.0210,0.090
494.2470,0.0281,0.0463,0.0401,0.067
494.2510,0.0971,-0.0494,0.1308,0.170
494.2570,0.0252,-0.0395,0.0135,0.049
494.2610,-0.2428,0.0985,-0.0626,0.269
494.2660,-0.1126,0.1451,0.2061,0.276
494.2710,0.1017,-0.0054,0.1403,0.173
494.2760,0.0797,-0.0149,-0.0602,0.101
494.2810,-0.0369,0.0683,-0.0620,0.099
494.2860,-0.1553,0.0938,0.2161,0.282
494.2910,0.0664,-0.1158,0.0553,0.144
494.2960,-0.0076,-0.0981,-0.0519,0.111
494.3000,-0.0572,0.0474,-0.0539,0.092
494.3080,-0.1374,0.1658,0.0581,0.223
494.3130,0.0250,0.0007,0.1217,0.124
494.3150,0.0983,-0.0704,-0.0763,0.143
494.3210,-0.0353,-0.0413,-0.2536,0.259
494.3260,-0.0612,-0.0314,0.1258,0.143
494.3300,0.1026,-0.1474,0.1176,0.215
494.3350,0.0946,0.0055,-0.1088,0.144
494.3400,-0.0175,0.0221,-0.3001,0.301
494.3450,-0.0388,-0.0564,0.2031,0.214
494.3500,0.0847,-0.0511,0.0448,0.109
494.3560,0.0650,-0.0483,-0.1407,0.162
494.3600,-0.0019,0.0968,-0.2083,0.230
494.3650,0.0336,-0.0677,0.1375,0.157
494.3690,0.0711,-0.0767,-0.0250,0.108
494.3760,0.0232,0.0212,0.0393,0.050
494.3790,0.0990,0.0304,-0.4048,0.418
494.3840,0.0127,-0.0030,0.3176,0.318
494.3900,0.1215,-0.0955,-0.0054,0.155
494.3950,0.0231,-0.0519,-0.0860,0.103
494.3990,0.0375,-0.0491,-0.3345,0.340
494.4090,-0.0624,-0.0013,0.2402,0.248
494.4100,0.0850,-0.0559,-0.0371,0.108
494.4160,0.1152,-0.0129,-0.0059,0.116
494.4190,0.1002,-0.0202,-0.4923,0.503
494.4240,-0.0927,0.1721,0.2569,0.323
494.4280,0.0101,0.0329,0.0696,0.078
494.4330,0.0384,-0.0197,-0.0306,0.053
494.4390,0.0525,-0.1121,-0.2914,0.317
494.4430,-0.0665,0.0621,0.1311,0.160
494.4480,0.0100,0.0378,0.0683,0.079
494.4530,0.0479,-0.0077,0.0440,0.065
494.4580,-0.0354,0.0445,-0.2791,0.285
494.4630,-0.1371,0.1557,0.2120,0.297
494.4680,0.0299,0.1070,0.0584,0.126
494.4730,0.0794,-0.0600,-0.0773,0.126
494.4780,0.0315,-0.0097,-0.2926,0.294
494.4820,-0.2107,0.0071,0.1156,0.240
494.4870,-0.1259,-0.0523,0.1312,0.189
494.4920,-0.0062,-0.0636,0.0732,0.097
494.4980,-0.0607,0.0199,-0.1861,0.197
494.5020,-0.0603,0.1456,0.0480,0.165
494.5100,-0.0433,-0.0263,0.1853,0.192
494.5140,-0.0122,-0.1186,0.1529,0.194
494.5200,-0.0880,-0.1484,-0.2518,0.305
494.5230,-0.1299,0.0309,0.0635,0.148
494.5280,0.0892,-0.0571,0.1840,0.212
494.5320,0.0431,-0.0235,0.0994,0.111
494.5370,0.0548,-0.0257,-0.0984,0.116
494.5460,-0.0666,0.1383,0.1018,0.184
494.5470,0.0689,-0.0408,0.1152,0.140
494.5510,0.0658,0.0164,0.0098,0.069
494.5580,0.0628,-0.0076,-0.0306,0.070
494.5620,-0.0826,0.1017,-0.0375,0.136
494.5670,0.0201,-0.0676,0.0530,0.088
494.5720,0.0436,-0.0078,0.1095,0.118
494.5760,0.0457,-0.0055,-0.0433,0.063
494.5810,-0.0686,0.1345,-0.0572,0.161
494.5850,0.1003,-0.0067,0.1735,0.201
494.5910,0.1206,-0.0305,0.0487,0.134
494.5950,0.0960,-0.1109,-0.0562,0.157
494.6010,-0.0446,-0.0224,-0.1340,0.143
494.6060,0.0245,0.0916,0.1448,0.173
494.6110,0.1332,0.0054,0.0012,0.133
494.6150,0.1441,0.0220,0.0462,0.153
494.6200,0.0649,0.0859,-0.3053,0.324
494.6250,-0.1278,0.1682,0.2572,0.333
494.6300,0.0725,-0.0325,0.0415,0.090
494.6350,0.0625,-0.0725,-0.0846,0.128
494.6400,0.0836,-0.0293,-0.3212,0.333
494.6450,-0.0997,0.0944,0.1917,0.236
494.6490,0.0814,-0.0203,-0.0140,0.085
494.6540,0.0121,0.0273,0.0407,0.050
494.6630,0.0811,0.0579,-0.4366,0.448
494.6650,-0.1972,0.1642,0.1935,0.321
494.6700,0.1032,-0.0863,0.0376,0.140
494.6750,0.0169,-0.0880,-0.0552,0.105
494.6790,0.0906,-0.0327,-0.4297,0.440
494.6850,-0.1451,0.0911,0.0651,0.183
494.6900,-0.0466,-0.0306,0.0218,0.060
494.6950,-0.0818,-0.0588,-0.0590,0.117
494.6990,-0.0168,-0.0251,-0.3338,0.335
494.7030,-0.1969,0.1176,0.2100,0.311
494.7110,0.0157,-0.0471,0.0208,0.054
494.7140,0.0061,-0.1037,-0.0814,0.132
494.7180,0.0180,-0.2451,-0.2444,0.347
494.7230,-0.2123,0.0346,0.2417,0.324
494.7280,0.0550,-0.0868,0.0308,0.107
494.7330,0.0426,0.0848,-0.0240,0.098
494.7400,0.0257,-0.0582,-0.3868,0.392
494.7480,-0.1739,0.0705,0.2903,0.346
494.7490,0.0172,-0.1222,0.0885,0.152
494.7530,0.0952,-0.0382,-0.0332,0.108
494.7580,0.0091,-0.0474,-0.3343,0.338
494.7630,-0.1073,0.1546,0.2071,0.280
494.7680,0.0761,-0.1433,0.0037,0.162
494.7730,-0.0029,0.0357,0.2243,0.227
494.7790,-0.0004,0.0234,-0.2450,0.246
494.7820,-0.0360,0.1039,0.1343,0.174
494.7870,0.1374,-0.0512,0.1404,0.203
494.7930,0.1006,-0.0319,-0.0483,0.116
494.7980,0.0052,-0.0744,-0.2140,0.227
494.8020,-0.1491,0.0543,0.3882,0.419
494.8120,0.0560,0.0655,0.0290,0.091
494.8150,-0.0179,-0.0419,-0.0448,0.064
494.8170,-0.0461,0.0319,0.0694,0.089
494.8280,-0.1570,0.1289,-0.0355,0.206
494.8280,-0.1448,0.1001,0.3134,0.359
494.8330,0.1086,-0.1629,-0.0526,0.203
494.8370,0.0009,-0.0768,-0.0812,0.112
494.8420,-0.0462,0.0804,-0.0094,0.093
494.8470,-0.1705,0.1639,0.2368,0.335
494.8510,0.0160,-0.0227,0.0931,0.097
494.8570,-0.0124,0.0035,-0.0528,0.054
494.8610,-0.1533,0.0655,-0.0575,0.176
494.8660,-0.0862,0.1659,0.2222,0.290
494.8710,0.0070,-0.0275,0.0637,0.070
494.8800,0.0546,-0.0319,-0.1717,0.183
494.8820,-0.0191,0.0348,-0.1347,0.140
494.8860,-0.1329,0.1390,0.3030,0.359
494.8920,0.0911,-0.0591,0.0727,0.131
494.8960,0.0905,0.0008,-0.0703,0.115
494.9010,0.0448,0.0744,-0.2002,0.218
494.9050,-0.1265,0.1546,0.2357,0.309
494.9120,0.0595,-0.0603,-0.0510,0.099
494.9160,-0.0407,-0.1451,-0.0434,0.157
494.9200,0.0451,-0.0797,-0.1332,0.162
494.9250,-0.1049,0.0279,0.2451,0.268
494.9310,0.1024,-0.0838,-0.1555,0.204
494.9360,-0.0504,-0.0333,-0.0451,0.075
494.9410,-0.0047,0.0215,-0.0850,0.088
494.9450,-0.0237,0.0380,0.2004,0.205
494.9490,0.1425,-0.0455,-0.0860,0.173
494.9540,0.0654,0.0806,-0.0070,0.104
494.9600,-0.0324,-0.0031,-0.2466,0.249
494.9640,-0.0986,-0.0101,0.2039,0.227
494.9690,0.0563,-0.1121,-0.0445,0.133
494.9740,0.0510,0.0003,0.0009,0.051
494.9800,0.0245,0.0429,-0.2340,0.239
494.9850,-0.0255,0.0117,0.0385,0.048
494.9890,0.0671,-0.1403,-0.0212,0.157
494.9970,0.0996,-0.0254,0.2376,0.259
495.0000,0.0940,-0.0348,-0.3220,0.337
495.0060,0.0626,0.0366,0.0295,0.078
495.0110,0.1046,-0.1393,0.0554,0.183
495.0150,0.0941,-0.0623,0.1166,0.162
495.0190,-0.0369,0.0496,-0.2664,0.273
495.0310,-0.0434,0.1583,0.0704,0.179
495.0320,0.0730,0.0431,0.1623,0.183
495.0330,0.1600,-0.0759,0.1562,0.236
495.0380,-0.0095,-0.0089,-0.2793,0.280
495.0430,-0.0851,0.1383,0.1312,0.209
495.0480,-0.0086,0.1063,0.3128,0.330
495.0530,0.0910,-0.0371,0.0231,0.101
